acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.438202247,-0.36345872,0.504152418,1.473305677,-1.463185356,-0.221049116,2
0.855886663,-0.723009282,0.566682951,0.935863367,0.116650016,-0.599229532,2
0.570591109,-0.586223742,0.578407426,0.716412196,0.04900366,-0.742511972,2
0.894968246,-0.633121641,0.52369321,-1.090331425,0.244485649,0.490036595,2
0.832437714,-0.468978994,0.484611627,-1.306054056,0.863423175,1.383820733,2
0.785539814,-0.355642404,0.406448461,-1.689560957,0.878337332,1.531897009,2
0.75036639,-0.187591597,0.332193454,-1.832310748,0.591772454,1.244799482,2
0.86370298,-0.093795799,0.347826087,-1.49301367,0.130498876,0.685518585,2
0.86370298,-0.093795799,0.347826087,-1.49301367,0.130498876,0.685518585,2
0.945774304,-0.093795799,0.379091353,-0.431445263,-0.528387285,-0.145945682,2
0.906692721,-0.097703957,0.34000977,0.509744589,-0.836790751,-0.562476788,2
0.984855887,-0.046897899,0.511968735,1.312978486,-1.094592612,-1.0988538,2
1.360039082,-0.222765022,0.547142159,2.333532961,-1.11270266,-1.74761964,2
1.469467513,-0.191499756,0.660478749,2.486403073,-0.850106963,-2.705854244,2
1.012212995,-0.5901319,0.437713727,1.475436271,-0.681257397,-2.72822548,2
0.769907181,-0.711284807,0.117244748,-0.967289627,0.2966852,-1.061568407,2
0.828529555,-0.437713727,0.22667318,-1.380092194,0.56514003,-0.359005071,2
0.785539814,-0.25012213,0.445530044,-0.382441604,0.997117942,2.828896041,2
0.922325354,-0.246213972,0.508060576,-1.818994536,1.058372516,2.432072928,2
0.980947728,-0.085979482,0.50024426,-2.350045064,0.454881796,1.909544776,2
1.008304836,0.019540791,0.50024426,-1.685832418,-0.143815088,1.274095148,2
1.027845628,-0.042989741,0.422081094,-0.480448923,-0.360070368,0.583250078,2
0.945774304,-0.085979482,0.38690767,0.282303691,-0.393627222,-0.242355055,2
0.855886663,-0.140693698,0.457254519,1.072221376,-0.442098233,-1.005640317,2
1.461651197,-0.511968735,0.988764045,3.501631063,-0.188557559,-1.898891807,2
0.660478749,-0.789447973,0.515876893,-0.36965804,-0.63491698,1.314576432,2
1.262335125,-0.484611627,0.375183195,-1.082874346,0.313197302,1.77212147,2
1.328773815,-0.297020029,0.437713727,-1.189404041,0.515603722,1.175022532,2
1.13727406,-0.085979482,0.351734245,-0.848509018,0.144347736,0.397888409,2
0.812896922,0.035173425,0.261846605,0.212526741,-0.192286099,-0.059123981,2
1.313141182,-0.074255007,0.410356619,0.814952164,-0.162990433,-0.808027734,2
1.180263801,-0.039081583,0.543234001,1.570780347,-0.765948504,-1.396071648,2
0.730825598,-0.168050806,0.164142648,1.042393062,-0.360603016,-2.200903491,2
1.047386419,-0.566682951,0.218856864,1.080211104,-0.698834797,-1.786502979,2
1.086468002,-0.633121641,0.297020029,0.40800873,-0.350482695,-1.537756142,2
0.820713239,-0.668295066,0.203224231,0.053264847,-0.139021251,0.043677175,2
1.059110894,-0.406448461,0.582315584,-0.867684363,-0.04900366,0.569401218,2
1.121641426,-0.414264778,0.680019541,-1.67091826,1.641622594,3.156474852,2
1.281875916,-0.457254519,0.754274548,-2.219013539,1.741227859,3.347163005,2
1.391304348,-0.347826087,0.75036639,-2.807590102,1.667722369,3.043553376,2
1.070835369,-0.128969223,0.457254519,-2.36868776,1.302325517,2.173738419,2
0.75036639,0.281387396,0.230581339,-1.579835371,0.691910367,0.613611041,2
0.6370298,0.140693698,0.035173425,0.70469393,-0.21625528,-1.740162562,2
1.11382511,0.082071324,0.465070835,0.210396147,-0.490569244,-2.446454437,2
1.641426478,-0.164142648,0.5901319,2.310096428,-0.975279354,-3.444105027,2
2.61455789,-0.617489008,0.582315584,5.164026947,-1.722052514,-2.789480054,2
-0.027357108,-1.344406448,-0.015632633,1.53828879,-1.850953444,-0.514005777,2
-0.035173425,-1.168539326,0.95359062,-1.60486985,0.308936114,1.020021826,2
0.50024426,-1.00048852,0.77381534,-2.052294567,0.667408537,2.328739125,2
2.692721055,-1.020029311,0.945774304,-1.788100924,2.614771355,4.650553819,2
2.692721055,-1.020029311,0.945774304,-1.788100924,2.614771355,4.650553819,2
2.536394724,-0.203224231,0.797264289,-2.677623875,3.566614176,3.364207756,2
1.938446507,0.11333659,0.297020029,-2.379873378,2.713311322,1.506862531,2
1.027845628,0.281387396,0.367366878,-0.673800319,1.163836914,-0.169382214,2
0.5901319,-0.101612115,-0.203224231,1.482893349,-0.260465103,-1.156379835,2
0.504152418,0.285295554,0.238397655,1.903152995,-1.787035627,-1.198459065,2
1.246702491,-0.336101612,0.480703468,2.767108818,-2.860854949,-2.34418593,2
-0.961406937,-1.004396678,0.293111871,2.931697196,-1.971331999,-0.194416693,2
1.961895457,-0.410356619,0.758182706,-2.275474277,3.322661176,2.873105864,2
1.606253053,-0.293111871,0.527601368,-3.574603903,2.897607694,2.319684101,2
1.731314118,0.031265266,0.683927699,-4.169039599,2.651524099,2.108755305,2
1.039570103,0.230581339,0.425989253,-2.620097839,1.228287379,2.238721533,2
0.539325843,0.38690767,0.371275037,-0.814419515,0.509744589,1.473305677,2
-0.230581339,0.781631656,0.175867123,0.574195054,0.151804815,1.103647636,2
0.762090865,-0.222765022,-0.066438691,-2.105026766,0.576325648,-2.283996653,2
0.926233512,-0.332193454,0.168050806,1.400865484,-0.451153257,-2.893879155,2
1.641426478,-0.617489008,-0.25012213,2.420354662,0.322252326,-2.291453732,2
1.891548608,-0.410356619,0.5901319,0.878337332,-0.188024911,-2.50824166,2
1.38739619,-0.066438691,0.875427455,2.858191707,-2.652056748,-1.768392931,2
2.22765022,-0.715192965,0.34000977,-4.386360176,2.79427389,2.480011291,2
2.22765022,-0.715192965,0.34000977,-4.386360176,2.79427389,2.480011291,2
1.813385442,0.492427943,1.266243283,-5.450059177,1.780111197,2.164150746,2
1.125549585,0.418172936,0.644846116,-1.205383495,-0.546497333,2.498121339,2
0.414264778,0.324377137,0.5901319,-0.123041797,-0.924677749,1.76519704,2
-0.238397655,0.472887152,-0.042989741,0.64184141,-0.917753319,0.763285262,2
-0.230581339,0.324377137,0.160234489,1.530831712,-0.77447088,-0.058591332,2
0.84025403,0.109428432,0.445530044,2.529547599,-0.984334378,-1.263442178,2
0.797264289,-0.941866146,0.351734245,3.067522557,-0.737718135,-0.617872229,2
1.891548608,-0.676111383,0.934049829,-1.862139062,0.850106963,0.473524493,2
2.419149976,-0.160234489,0.86370298,-1.102582339,0.760089371,2.461901243,2
2.255007328,-0.246213972,0.793356131,-0.568335921,1.465848598,3.547438831,2
1.403028823,-0.207132389,0.414264778,-1.751880828,1.620849304,2.937023681,2
0.828529555,-0.019540791,0.281387396,-3.337042684,1.011499451,1.546811166,2
0.312652662,0.687835857,-0.082071324,-1.697018035,0.093746131,0.90017592,2
0.343917929,0.554958476,0.121152907,-0.654092325,-0.369125392,0.302011684,2
0.543234001,0.336101612,0.304836346,0.821876594,-1.084472291,-0.738783432,2
1.621885686,-0.097703957,0.199316072,1.806743621,-1.251191263,-2.492794854,2
2.552027357,-0.093795799,0.656570591,2.848071386,-0.358472422,-4.134950097,2
2.806057645,-0.211040547,1.492916463,-3.883007369,3.874484994,2.758053794,2
2.649731314,-0.218856864,0.894968246,-5.55392563,3.413211416,3.202815269,2
1.825109917,0.308744504,0.941866146,-5.281209611,2.128995947,3.283245189,2
0.97703957,0.648754275,-0.042989741,-2.10715736,0.140619197,3.542644995,2
0.351734245,0.762090865,0.097703957,0.471393899,-0.624796659,2.970047886,2
0.336101612,0.152418173,-0.343917929,1.169696047,-1.32203351,1.544680572,2
0.300928188,0.418172936,-0.015632633,-0.344623562,-1.050915438,-1.317239674,2
1.414753298,-0.27357108,-0.050806058,-0.106529695,-0.747838456,-4.736842872,2
2.129946263,0.08988764,1.047386419,3.183107276,-0.325448217,-7.673333904,2
2.129946263,0.08988764,1.047386419,3.183107276,-0.325448217,-7.673333904,2
2.301905227,0.070346849,0.926233512,0.159794542,1.081809049,5.563513302,2
1.653150953,-0.015632633,0.687835857,-0.573662406,1.820592481,4.981861169,2
0.781631656,0.293111871,0.246213972,-3.030237164,1.651742915,3.117058865,2
0.27357108,0.511968735,-0.015632633,-1.609131037,0.917753319,1.029609499,2
0.730825598,0.527601368,0.265754763,-0.701498039,0.732924299,-0.304674927,2
1.8641915,0.13678554,0.234489497,1.293803141,0.606153962,-2.819841017,2
2.18075232,-0.230581339,0.680019541,3.263004547,0.117715313,-4.787977125,2
1.711773327,-0.066438691,0.699560332,1.358786255,2.531678193,4.695828939,2
1.184171959,-0.074255007,0.668295066,-1.434422338,2.986027341,2.705854244,2
0.765999023,0.078163166,0.492427943,-2.995615013,2.076263748,1.184077556,2
0.527601368,0.164142648,0.367366878,-2.676025929,1.725781053,0.780330013,2
0.480703468,0.058622374,0.22667318,-1.569182402,1.599010716,0.837856048,2
0.902784563,0.171958964,0.367366878,-1.359851552,1.34653534,0.420792294,2
1.617977528,-0.046897899,0.218856864,-0.592837751,0.465534766,-0.851704909,2
1.770395701,-0.058622374,0.75036639,0.161392487,-0.292424012,-3.067522557,2
1.34049829,-0.984855887,0.707376649,3.94213135,-1.348133286,-2.650458802,2
0.836345872,-0.879335613,0.277479238,-0.811223625,-0.180035184,-2.619565191,2
0.558866634,-0.343917929,0.543234001,-0.264193643,1.192599931,-1.153183944,2
1.238886175,-1.109916952,1.254518808,-4.635639662,3.078708175,-0.712683657,2
0.871519297,-0.203224231,1.106008793,-3.477661881,2.664307663,0.173643402,2
0.496336102,0.13678554,0.472887152,-3.203347918,2.021933604,1.088733479,2
0.531509526,-0.22667318,0.191499756,-1.308717299,1.534560251,0.948646931,2
0.406448461,-0.22667318,0.238397655,-0.928406289,1.407789915,0.274313964,2
0.535417684,-0.496336102,0.125061065,-0.895382083,1.364645388,-0.36965804,2
0.730825598,-0.949682462,0.347826087,-0.328644108,1.203252901,-0.626394604,2
0.746458232,-1.008304836,0.156326331,-1.127616818,0.622133417,-0.918818616,2
0.652662433,-0.812896922,0.379091353,-0.593370399,0.266856885,-0.386170143,2
0.652662433,-1.055202736,0.394723986,0.444228827,0.142749791,-0.17790459,2
0.824621397,-0.980947728,0.72691744,-0.500156916,0.120911203,-0.111856179,2
0.402540303,-0.808988764,0.304836346,-0.33503589,0.41173727,0.312132005,2
0.293111871,-0.543234001,0.019540791,-0.019175345,0.798440061,-0.030360963,2
0.425989253,-0.605764533,-0.078163166,-0.808560382,0.656222919,0.049536308,2
0.355642404,-0.625305325,0.160234489,-0.598164235,-0.350482695,-0.145413033,2
0.61358085,-0.820713239,0,-1.06050311,-0.869814957,0.088952295,2
0.422081094,-0.72691744,0.011724475,-0.836258103,-0.494297783,0.052732199,2
0.605764533,-1.031753786,0.117244748,-1.593151583,-0.190688153,0.715879548,2
0.629213483,-1.528089888,0.085979482,-0.679659452,-0.58964186,1.012032099,2
0.422081094,-1.168539326,0.003908158,-1.614990171,-1.17928372,0.02450183,2
0.547142159,-1.422569614,0.070346849,-0.180567832,-0.118247961,-0.069244302,2
0.496336102,-0.969223254,-0.062530532,0.107594992,0.27218337,-0.309468763,2
0.343917929,-0.496336102,-0.070346849,0.637047574,0.397888409,-0.462338875,2
0.214948705,-0.422081094,-0.199316072,0.190688153,-0.276977206,-0.741979323,2
0.164142648,-0.47679531,-0.218856864,-0.012250915,-0.081495216,-0.301479036,2
0.398632145,-0.707376649,-0.379091353,-0.028763018,-0.213592038,-0.203471717,2
0.578407426,-0.894968246,-0.355642404,-0.484177462,0.054862793,-0.339297077,2
0.61358085,-0.973131412,-0.390815828,-0.431445263,0.015446806,-0.38723544,2
0.820713239,-1.023937469,-0.179775281,-0.180567832,-0.36965804,-0.597098938,2
1.106008793,-1.078651685,-0.042989741,-0.789385037,-0.82667043,-0.462338875,2
1.074743527,-0.832437714,-0.011724475,0.276444558,-0.147010979,-0.570466515,2
0.582315584,-0.508060576,0,1.658134697,-0.581652133,-0.925210398,2
0.304836346,-0.519785051,-0.121152907,1.954287248,-0.51613637,-0.635449628,2
0.156326331,-0.683927699,-0.164142648,1.065296946,-0.508679292,-0.637047574,2
0.128969223,-0.6370298,-0.375183195,0.035154799,-0.075103435,-0.587511266,2
0.402540303,-0.808988764,-0.328285296,-0.381908955,0.280705745,0.19175345,2
0.723009282,-1.094284319,-0.269662921,-1.009368857,0.211994092,0.720140736,2
0.984855887,-0.926233512,-0.062530532,-1.35345977,0.466600062,0.295619903,2
0.980947728,-1.336590132,0.046897899,-1.053046031,1.202187604,-0.678061506,2
0.980947728,-1.336590132,0.046897899,-1.053046031,1.202187604,-0.678061506,2
0.808988764,-0.77381534,0.007816317,-0.362200962,1.743891101,-0.541170849,2
0.496336102,-0.332193454,-0.082071324,-1.007770911,0.698302148,-0.086821701,2
0.183683439,-0.242305813,-0.289203713,-1.100451746,0.370190689,-0.095344077,2
0.449438202,-0.347826087,-0.461162677,-0.917753319,0.81282157,-0.549160576,2
0.72691744,-0.543234001,-0.281387396,-0.508679292,0.490036595,-0.662614701,2
0.648754275,-0.574499267,-0.281387396,-0.319056435,0.420792294,-1.285813414,2
1.786028334,-0.574499267,0.125061065,0.875141441,0.467665359,-0.775003528,2
1.258426966,-0.605764533,-0.125061065,0.846378424,0.060721926,0.330774702,2
1.403028823,-0.625305325,0.171958964,1.46158741,-0.324915569,-0.659951458,2
1.47728383,-0.871519297,0.207132389,0.871945551,-0.733456948,-0.861292581,2
0.836345872,-0.648754275,0.125061065,2.051761919,-0.541170849,0.622666065,2
0.547142159,-0.304836346,-0.191499756,1.514852258,0.063917817,0.79524417,2
0.453346361,-0.207132389,-0.285295554,1.602739256,-0.172578105,0.320121732,2
0.539325843,-0.187591597,0.11333659,2.542331162,-0.538507606,0.231169437,2
0.539325843,-0.640937958,0.042989741,4.545089421,0.051134253,0.601892775,2
0.734733757,-0.918417196,0.414264778,3.86170143,-0.05592809,0.501222213,2
0.969223254,-1.109916952,0.488519785,2.573757422,-0.030893611,0.430912615,2
1.414753298,-0.609672692,0.640937958,-0.003195891,-0.01384886,-0.123041797,2
0.898876404,-0.347826087,0.492427943,-0.663147349,-0.030893611,-0.735054893,2
0.594040059,-0.418172936,0.179775281,-0.413335215,-0.120911203,-0.714281603,2
0.300928188,-0.152418173,0.203224231,0.205602311,-0.514005777,-0.271650721,2
0.543234001,-0.300928188,0.093795799,0.769144395,-0.661549404,0.044742472,2
0.980947728,-0.36345872,0.515876893,1.001911778,-0.83359486,-0.241822407,2
0.980947728,-0.535417684,0.382999511,0.460208281,-1.03600128,-0.375517174,2
0.988764045,-0.304836346,0.625305325,0.804831843,-0.949712228,-0.896980029,2
1.141182218,-0.351734245,0.47679531,1.240005646,-0.626927253,-0.611480447,2
1.277967758,-0.168050806,0.410356619,0.944918391,-0.200275826,-0.626394604,2
0.676111383,-0.254030288,0.039081583,0.113454125,0.084691107,-1.58729245,2
1.031753786,-0.277479238,0.316560821,-0.839986642,-0.033024205,-0.956636658,2
1.094284319,-0.418172936,0.254030288,0.908165647,-0.239159164,0.046340417,2
0.808988764,-0.062530532,0.382999511,-2.199305546,0.728663111,2.342587985,2
0.6370298,0.046897899,0.285295554,-1.814733348,0.901773865,1.763599095,2
0.70346849,0.02344895,0.277479238,-1.630969625,0.826137782,1.010966802,2
1.047386419,-0.218856864,0.406448461,-0.443696178,-0.086289053,-0.817082758,2
1.375671715,-0.320468979,0.625305325,0.235963274,0.037818042,-1.377428952,2
1.191988276,-0.52369321,0.355642404,0.514538425,0.224245007,-1.326294698,2
1.246702491,-0.336101612,0.390815828,-0.464469469,0.859161987,-1.738564616,2
0.926233512,-0.13678554,0.410356619,0.4010843,0.204004365,-1.092994667,2
0.672203224,-0.269662921,0.203224231,1.456793574,-0.178437239,-0.377647767,2
0.75036639,-0.445530044,-0.011724475,1.74761964,-0.252475376,-1.116963848,2
0.597948217,0.085979482,0.324377137,-2.563104453,0.817615406,1.092994667,2
0.937957987,0.039081583,0.316560821,-2.188119928,0.568335921,1.026946256,2
1.141182218,0.042989741,0.300928188,-0.004793836,-0.158196597,0.591772454,2
0.934049829,0.003908158,0.257938447,0.820811297,-0.504950753,0.106529695,2
1.410845139,-0.109428432,0.316560821,1.075949916,-0.314262599,-0.615208986,2
1.356130923,-0.082071324,0.328285296,1.209644683,-0.517201667,-1.087668182,2
1.11382511,-0.402540303,0.199316072,0.710020415,-0.205602311,-1.367841279,2
1.297508549,-0.422081094,0.359550562,0.852237557,-0.39415987,-0.949179579,2
1.195896434,-0.504152418,0.390815828,0.542768794,-0.267922182,-0.086821701,2
1.016121153,-0.222765022,0.300928188,-2.047500731,0.902306514,2.969515238,2
1.070835369,-0.312652662,0.093795799,-2.475750103,0.609882502,2.791610648,2
0.906692721,-0.050806058,0.27357108,-0.143282439,-0.71161836,0.55129117,2
0.801172447,-0.042989741,0.36345872,0.864488472,-0.334503241,-1.9361772,2
1.473375672,-0.246213972,0.269662921,1.434954987,0.040481284,-2.781490327,2
1.629702003,-0.242305813,0.480703468,1.60114131,0.063385168,-3.303485831,2
0.859794822,-0.508060576,-0.031265266,0.732391651,0.410139324,-2.118342978,2
1.145090376,-0.519785051,0.257938447,0.97314876,-0.306805521,-0.521462855,2
1.258426966,-0.504152418,0.257938447,0.755828183,-0.108660289,0.253008025,2
1.254518808,-0.445530044,0.390815828,-0.574727703,0.194949341,0.949712228,2
1.027845628,-0.242305813,0.308744504,-0.531583176,0.769677044,3.400427853,2
0.883243771,-0.207132389,0.175867123,-1.932981309,1.048784844,2.942882814,2
0.836345872,-0.042989741,0.195407914,-2.311161725,0.68392064,2.307965834,2
0.875427455,-0.058622374,0.308744504,0.674865615,-0.871945551,-0.604556017,2
1.152906693,-0.074255007,0.425989253,2.071469912,-0.712683657,-2.520492575,2
1.813385442,-0.312652662,0.488519785,2.201968788,-0.607219259,-3.536253213,2
1.242794333,-0.519785051,0.304836346,1.382222788,-0.546497333,-3.800446856,2
0.805080606,-0.47679531,0.101612115,1.547876463,0.098539968,0.281238394,2
0.941866146,-0.496336102,0.160234489,0.892186193,0.190155505,0.311066708,2
1.070835369,-0.367366878,0.347826087,0.139021251,0.075636083,0.139021251,2
1.145090376,-0.230581339,0.34000977,-0.679126803,0.53371377,3.031302461,2
0.855886663,-0.214948705,0.281387396,-1.427497908,0.846911072,3.019051546,2
0.75036639,-0.093795799,0.199316072,-2.246178611,0.682855343,2.620097839,2
0.86370298,0.093795799,0.281387396,-0.725999869,-0.36965804,1.148922757,2
0.906692721,-0.035173425,0.289203713,0.177371942,-0.661016755,-0.094811428,2
0.934049829,-0.078163166,0.234489497,0.486840704,-0.455947093,-1.423769369,2
1.141182218,-0.101612115,0.355642404,0.901773865,-0.16032719,-2.582812446,2
1.957987298,-0.195407914,0.519785051,1.032805389,0.169914863,-3.693917161,2
1.473375672,-0.308744504,0.371275037,0.997117942,-0.140619197,-3.36314246,2
0.715192965,-0.390815828,0.007816317,0.761154668,0.112388828,-0.678061506,2
0.934049829,-0.402540303,0.148510015,0.800038007,-0.071374895,-0.642906707,2
1.035661944,-0.36345872,0.343917929,1.013630044,-0.164588378,-0.238093868,2
1.242794333,-0.601856375,0.300928188,0.406410785,0.116650016,0.202939068,2
0.742550073,-0.230581339,0.191499756,-2.029923331,0.706291875,2.350045064,2
0.644846116,-0.062530532,0.168050806,-2.703191001,0.623731362,1.995833829,2
0.828529555,-0.003908158,0.199316072,-1.968668757,0.134760064,1.554800893,2
1.20371275,0.105520274,0.347826087,-0.964626385,-0.469795953,1.023750365,2
0.902784563,0.019540791,0.437713727,1.374765709,-0.689247124,-1.052513383,2
1.617977528,-0.085979482,0.50024426,1.429095853,-0.264726291,-2.411832286,2
1.305324866,-0.328285296,0.34000977,1.437618229,-0.677528858,-2.662177069,2
0.738641915,-0.562774792,0.070346849,1.066894892,-0.305207575,-1.131345357,2
0.937957987,-0.187591597,0.336101612,-3.36314246,1.426432611,3.082436714,2
0.937957987,-0.187591597,0.336101612,-3.36314246,1.426432611,3.082436714,2
0.945774304,0.144601856,0.332193454,-1.169696047,-0.067646356,2.026194792,2
1.09037616,0.054714216,0.297020029,-0.19548199,-0.500156916,0.984867027,2
1.059110894,-0.015632633,0.38690767,0.816017461,-0.593370399,-1.732705483,2
2.00097704,-0.312652662,0.461162677,1.19313258,-0.262595697,-4.19673732,2
0.824621397,-0.629213483,0.257938447,2.05122927,0.538507606,-0.475122438,2
1.141182218,-0.558866634,0.203224231,0.196547287,0.53371377,1.326827347,2
1.696140694,-0.433805569,0.582315584,-1.546811166,0.435173803,0.79524417,2
0.52369321,0.042989741,0.144601856,-1.132943302,0.496961025,1.87332468,2
0.621397167,0.078163166,0.199316072,-0.480981571,0.053264847,1.120692388,2
0.88715193,-0.003908158,0.277479238,-0.188557559,-0.269520127,-0.298283145,2
1.039570103,-0.039081583,0.316560821,0.353678586,-0.545432037,-1.358786255,2
1.410845139,-0.085979482,0.488519785,1.286346063,-0.70469393,-2.128995947,2
1.496824621,-0.191499756,0.425989253,1.830180154,-0.740914026,-2.010215338,2
0.851978505,-0.445530044,0.203224231,0.516669019,0.003195891,-0.845845775,2
1.102100635,-0.449438202,0.355642404,-0.019175345,0.263660994,-0.254073322,2
0.808988764,0.191499756,0.351734245,-1.585694505,0.313729951,2.430474983,2
0.875427455,0.003908158,0.347826087,0.649831137,-0.957701955,-0.566737975,2
1.258426966,-0.128969223,0.382999511,0.99765059,-0.640243465,-1.958015787,2
0.70346849,-0.515876893,0.179775281,2.092775851,-0.257269213,-1.398734891,2
0.72691744,-0.50024426,0.13678554,0.901773865,-0.128900931,-1.221895597,2
0.789447973,-0.488519785,0.132877382,0.096942022,0.181633129,-1.050915438,2
1.629702003,-0.203224231,0.582315584,-1.144661569,0.326513514,0.997117942,2
